hotel_id,hotel_name,area,platform,candidate_rank,candidate_url,candidate_detected_name,candidate_location,name_similarity,area_match,address_match,brand_collision_flag,candidate_score,validation_status,validation_note,discovered_at
BOD155,Trend Life | Trendlife Hotels & Beach Club Bodrum Torba,Torba,google_travel,1,https://www.google.com/travel/hotels/entity/ChoI14f077b98uyAARoNL2cvMTFzeTNsbjZ4NRAB?q=Trend%20Life%20%7C%20Trendlife%20Hotels%20%26%20Beach%20Club%20Bodrum%20Torba%20Torba%20Bodrum&ved=2ahUKEwjO9r63n76WAxUECAYAHZ-9D3cQvukIegQIAxAC&ts=CAAaGhIYEhIKBwjqDxAJGAcSBwjqDxAJGAgyAggCKgIKAA,Trend Life | Trendlife Hotels & Beach Club Bodrum Torba,Trend Life | Trendlife Hotels & Beach Club Bodrum Torba otelini yeni sekmede aç,1.0,,,False,95,FOUND_EXACT,"detected='Trend Life | Trendlife Hotels & Beach Club Bodrum Torba' vs expected='Trend Life | Trendlife Hotels & Beach Club Bodrum Torba' (card near-text was 'Trend Life | Trendlife Hotels & Beach Club Bodrum Torba otel', 37 candidates on page) -> score=95",2026-08-26T12:00:25Z
BOD156,Voyage Torba,Torba,google_travel,1,https://www.google.com/travel/hotels/entity/ChkIpfq3j7GzsqYDGg0vZy8xMXR0MHlzeHFoEAE?q=Voyage%20Torba%20Torba%20Bodrum&ts=CAAaGhIYEhIKBwjqDxAJGAcSBwjqDxAJGAgyAggCKgcKBToDVFJZ&ved=2ahUKEwi1_8u-n76WAxV9QEECHTAXHqwQvukIegQIAxAC,Voyage Torba,Voyage Torba otelini yeni sekmede aç,1.0,,,False,95,FOUND_EXACT,"detected='Voyage Torba' vs expected='Voyage Torba' (card near-text was 'Voyage Torba otelini yeni sekmede aç', 37 candidates on page) -> score=95",2026-08-26T12:00:39Z
BOD157,Voyage Torba Private,Torba,google_travel,1,https://www.google.com/travel/hotels/entity?q=Voyage%20Torba%20Private%20Torba%20Bodrum&ved=2ahUKEwjGuM3Hn76WAxWdpHwGHWTRKboQvukIegUIAxC_Aw&ts=CAEaQwolEiMKCy9nLzF0Y3ZmZGM0OhRWb3lhZ2UgVG9yYmEgUHJpdmF0ZRIaEhQKBwjqDxAJGAcSBwjqDxAJGAgYATICCAIqBwoFOgNUUlk&rp=OAFIAg,Voyage Torba Private · 490 sonuç,Yeni sekmede aç,0.8,,,False,77,REVIEW_REQUIRED,"detected='Voyage Torba Private · 490 sonuç' vs expected='Voyage Torba Private' (card near-text was 'Yeni sekmede aç', 1 candidates on page) -> score=77",2026-08-26T12:00:58Z
BOD158,Arin Resort Bodrum,Turgutreis,google_travel,1,https://www.google.com/travel/hotels/entity?q=Arin%20Resort%20Bodrum%20Turgutreis%20Bodrum&ved=2ahUKEwi28I3Vn76WAxW6VEECHeWWCxsQvukIegUIAxCxAw&ts=CAEaQwolEiMKDS9nLzExc2N2NjY2ZGM6EkFyaW4gUmVzb3J0IEJvZHJ1bRIaEhQKBwjqDxAJGAcSBwjqDxAJGAgYATICCAIqBwoFOgNUUlk&rp=OAFIAg,Arin Resort Bodrum · 253 sonuç,Yeni sekmede aç,0.7826,,,False,75,REVIEW_REQUIRED,"detected='Arin Resort Bodrum · 253 sonuç' vs expected='Arin Resort Bodrum' (card near-text was 'Yeni sekmede aç', 1 candidates on page) -> score=75",2026-08-26T12:01:27Z
BOD159,Bodrum Ada Otel Turgutreis,Turgutreis,google_travel,1,https://www.google.com/travel/hotels/entity?q=Bodrum%20Ada%20Otel%20Turgutreis%20Turgutreis%20Bodrum&ved=2ahUKEwikzdndn76WAxXiZUECHTRWBH8QvukIegUIAxCSAw&ts=CAEaSwotEisKDS9nLzExdndqeHd5X2s6GkJvZHJ1bSBBZGEgT3RlbCBUdXJndXRyZWlzEhoSFAoHCOoPEAkYBxIHCOoPEAkYCBgBMgIIAioHCgU6A1RSWQ&rp=OAFIAg,Bodrum Ada Otel Turgutreis · 260 sonuç,Yeni sekmede aç,0.8387,,,False,80,REVIEW_REQUIRED,"detected='Bodrum Ada Otel Turgutreis · 260 sonuç' vs expected='Bodrum Ada Otel Turgutreis' (card near-text was 'Yeni sekmede aç', 1 candidates on page) -> score=80",2026-08-26T12:01:45Z
BOD160,La Blanche Resort Bodrum,Turgutreis,google_travel,1,https://www.google.com/travel/hotels/entity?q=La%20Blanche%20Resort%20Bodrum%20Turgutreis%20Bodrum&ved=2ahUKEwj3_pDnn76WAxVVNwYAHY19C3kQvukIegUIAxCqAw&ts=CAEaRwopEicKCy9nLzF0Y3ZsbDZkOhhMYSBCbGFuY2hlIFJlc29ydCBCb2RydW0SGhIUCgcI6g8QCRgHEgcI6g8QCRgIGAEyAggCKgcKBToDVFJZ&rp=OAFIAg,La Blanche Resort Bodrum · 258 sonuç,Yeni sekmede aç,0.8276,,,False,79,REVIEW_REQUIRED,"detected='La Blanche Resort Bodrum · 258 sonuç' vs expected='La Blanche Resort Bodrum' (card near-text was 'Yeni sekmede aç', 1 candidates on page) -> score=79",2026-08-26T12:02:05Z
BOD161,MyElla Hotel Resort & Spa,Turgutreis,google_travel,1,https://www.google.com/travel/hotels/entity/ChoI-9CC1ZPs0P69ARoNL2cvMTFzejNyYm12ZhAB?q=MyElla%20Hotel%20Resort%20%26%20Spa%20Turgutreis%20Bodrum&ved=2ahUKEwjZ_MLvn76WAxVoh3wGHUiKCLMQvukIegQIAxAC&ts=CAAaGhIYEhIKBwjqDxAJGAcSBwjqDxAJGAgyAggCKgIKAA,MyElla Hotel Resort & Spa,MyElla Hotel Resort & Spa otelini yeni sekmede aç,1.0,,,False,95,FOUND_EXACT,"detected='MyElla Hotel Resort & Spa' vs expected='MyElla Hotel Resort & Spa' (card near-text was 'MyElla Hotel Resort & Spa otelini yeni sekmede aç', 37 candidates on page) -> score=95",2026-08-26T12:02:22Z
BOD162,Rammos Managed by Dedeman,Turgutreis,google_travel,1,https://www.google.com/travel/hotels/entity/ChkIlKDmk5L7uYMzGg0vZy8xMXN3cGg2cWZ4EAE?q=Rammos%20Managed%20by%20Dedeman%20Turgutreis%20Bodrum&ved=2ahUKEwit3Nb2n76WAxVKRUECHfWaGioQvukIegQIAxAC&ts=CAAaGhIYEhIKBwjqDxAJGAcSBwjqDxAJGAgyAggCKgcKBToDVFJZ,Rammos Managed by Dedeman,Rammos Managed by Dedeman otelini yeni sekmede aç,1.0,,,False,95,FOUND_EXACT,"detected='Rammos Managed by Dedeman' vs expected='Rammos Managed by Dedeman' (card near-text was 'Rammos Managed by Dedeman otelini yeni sekmede aç', 33 candidates on page) -> score=95",2026-08-26T12:02:37Z
BOD163,Sundance Resort,Turgutreis,google_travel,1,https://www.google.com/travel/hotels/entity?q=Sundance%20Resort%20Turgutreis%20Bodrum&ved=2ahUKEwi0stv-n76WAxWvoHwGHSu_GAkQvukIegUIAxCyAw&ts=CAEaPgogEh4KCy9nLzF2ZDN4X2RuOg9TdW5kYW5jZSBSZXNvcnQSGhIUCgcI6g8QCRgHEgcI6g8QCRgIGAEyAggCKgcKBToDVFJZ&rp=OAFIAg,Sundance Resort · 253 sonuç,Yeni sekmede aç,0.75,,,False,73,REVIEW_REQUIRED,"detected='Sundance Resort · 253 sonuç' vs expected='Sundance Resort' (card near-text was 'Yeni sekmede aç', 1 candidates on page) -> score=73",2026-08-26T12:02:54Z
BOD164,Swissôtel Resort Bodrum Sahili,Turgutreis,google_travel,1,https://www.google.com/travel/hotels/entity?q=Swiss%C3%B4tel%20Resort%20Bodrum%20Sahili%20Turgutreis%20Bodrum&ved=2ahUKEwjX18iGoL6WAxWlHAYAHdtZCdoQvukIegQIAxBV&ts=CAEaUAoyEjAKDS9nLzExYnR2NjU1ejM6H1N3aXNzw7R0ZWwgUmVzb3J0IEJvZHJ1bSBTYWhpbGkSGhIUCgcI6g8QCRgHEgcI6g8QCRgIGAEyAggCKgwKCjoDVFJZQgMSASA&rp=OAFIAg,Swissôtel Resort Bodrum Sahili · 1 sonuç,Yeni sekmede aç,0.8824,,,False,84,REVIEW_REQUIRED,"detected='Swissôtel Resort Bodrum Sahili · 1 sonuç' vs expected='Swissôtel Resort Bodrum Sahili' (card near-text was 'Yeni sekmede aç', 1 candidates on page) -> score=84",2026-08-26T12:03:10Z
BOD165,Caja by Maxx Royal,Türkbükü,google_travel,1,https://www.google.com/travel/hotels/entity?q=Caja%20by%20Maxx%20Royal%20T%C3%BCrkb%C3%BCk%C3%BC%20Bodrum&ved=2ahUKEwi0pqaNoL6WAxUQBwYAHYdwNFoQvukIegUIAxDAAw&ts=CAEaQwolEiMKDS9nLzExcnlxMGs5aF86EkNhamEgQnkgTWF4eCBSb3lhbBIaEhQKBwjqDxAJGAcSBwjqDxAJGAgYATICCAIqBwoFOgNUUlk&rp=OAFIAg,Caja By Maxx Royal · 202 sonuç,Yeni sekmede aç,0.7826,,,False,75,REVIEW_REQUIRED,"detected='Caja By Maxx Royal · 202 sonuç' vs expected='Caja by Maxx Royal' (card near-text was 'Yeni sekmede aç', 1 candidates on page) -> score=75",2026-08-26T12:03:25Z
BOD166,Divan Bodrum,Türkbükü,google_travel,1,https://www.google.com/travel/hotels/entity/ChcIk-_DgJbv8fJLGgsvZy8xdGQwal95YhAB?q=Divan%20Bodrum%20T%C3%BCrkb%C3%BCk%C3%BC%20Bodrum&ts=CAAaGhIYEhIKBwjqDxAJGAcSBwjqDxAJGAgyAggCKgcKBToDVFJZ&ved=2ahUKEwih_sCZoL6WAxXsakECHVPSOXkQvukIegQIAxAC,Divan Bodrum,Divan Bodrum otelini yeni sekmede aç,1.0,,,False,95,FOUND_EXACT,"detected='Divan Bodrum' vs expected='Divan Bodrum' (card near-text was 'Divan Bodrum otelini yeni sekmede aç', 37 candidates on page) -> score=95",2026-08-26T12:03:50Z
BOD167,Elista Hotel & Spa,Türkbükü,google_travel,1,https://www.google.com/travel/hotels/entity/ChkIrvDMk_Pn0fkFGg0vZy8xMWRmdjVkcXBiEAE?q=Elista%20Hotel%20%26%20Spa%20T%C3%BCrkb%C3%BCk%C3%BC%20Bodrum&ts=CAAaGhIYEhIKBwjqDxAJGAcSBwjqDxAJGAgyAggCKgcKBToDVFJZ&ved=2ahUKEwiimKWhoL6WAxVKRUECHfWaGioQvukIegQIAxAC,Elista Hotel & Spa,Elista Hotel & Spa otelini yeni sekmede aç,1.0,,,False,95,FOUND_EXACT,"detected='Elista Hotel & Spa' vs expected='Elista Hotel & Spa' (card near-text was 'Elista Hotel & Spa otelini yeni sekmede aç', 37 candidates on page) -> score=95",2026-08-26T12:04:06Z
BOD168,Kuum Hotel & SPA Bodrum,Türkbükü,google_travel,1,https://www.google.com/travel/hotels/entity/ChgIufGG67rR0566ARoLL2cvMXdmcDYyN2sQAQ?q=Kuum%20Hotel%20%26%20SPA%20Bodrum%20T%C3%BCrkb%C3%BCk%C3%BC%20Bodrum&ts=CAAaGhIYEhIKBwjqDxAJGAcSBwjqDxAJGAgyAggCKgcKBToDVFJZ&ved=2ahUKEwiw38-ooL6WAxWvoHwGHSu_GAkQvukIegQIAxAC,Kuum Hotel & SPA Bodrum,Kuum Hotel & SPA Bodrum otelini yeni sekmede aç,1.0,,,False,95,FOUND_EXACT,"detected='Kuum Hotel & SPA Bodrum' vs expected='Kuum Hotel & SPA Bodrum' (card near-text was 'Kuum Hotel & SPA Bodrum otelini yeni sekmede aç', 37 candidates on page) -> score=95",2026-08-26T12:04:22Z
BOD169,MACAKIZI BODRUM,Türkbükü,google_travel,1,https://www.google.com/travel/hotels/entity/ChgIvOfB4Iu2jbDJARoLL2cvMXRoaDRyajgQAQ?q=MACAKIZI%20BODRUM%20T%C3%BCrkb%C3%BCk%C3%BC%20Bodrum&ved=2ahUKEwjZ0qaxoL6WAxVjg3wGHQE6LnYQvukIegQIAxAC&ts=CAAaGhIYEhIKBwjqDxAJGAcSBwjqDxAJGAgyAggCKgIKAA,MACAKIZI BODRUM,MACAKIZI BODRUM otelini yeni sekmede aç,1.0,,,False,95,FOUND_EXACT,"detected='MACAKIZI BODRUM' vs expected='MACAKIZI BODRUM' (card near-text was 'MACAKIZI BODRUM otelini yeni sekmede aç', 37 candidates on page) -> score=95",2026-08-26T12:04:40Z
BOD170,No:81 Hotel,Türkbükü,google_travel,1,https://www.google.com/travel/hotels/entity?q=No%3A81%20Hotel%20T%C3%BCrkb%C3%BCk%C3%BC%20Bodrum&ved=2ahUKEwjM6dS5oL6WAxUrBQYAHeURI20QvukIegUIAxC-Aw&ts=CAEaPAoeEhwKDS9nLzExYjd2ejQ0MzQ6C05vOjgxIEhvdGVsEhoSFAoHCOoPEAkYBxIHCOoPEAkYCBgBMgIIAioHCgU6A1RSWQ&rp=OAFIAg,No:81 Hotel · 193 sonuç,Yeni sekmede aç,0.6875,,,False,67,REJECTED_CANDIDATE,"detected='No:81 Hotel · 193 sonuç' vs expected='No:81 Hotel' (card near-text was 'Yeni sekmede aç', 1 candidates on page) -> score=67",2026-08-26T12:04:58Z
BOD171,4 reasons Hotel Yalikavak,Yalıkavak,google_travel,1,https://www.google.com/travel/hotels/entity/ChgI_N-CvdDJqZ-AARoLL2cvMXY4NXc1NzAQAQ?q=4%20reasons%20Hotel%20Yalikavak%20Yal%C4%B1kavak%20Bodrum&ts=CAAaGhIYEhIKBwjqDxAJGAcSBwjqDxAJGAgyAggCKgcKBToDVFJZ&ved=2ahUKEwiv_NzBoL6WAxXQOAYAHd-5JVkQvukIegQIAxAC,4 reasons Hotel Yalikavak,4 reasons Hotel Yalikavak otelini yeni sekmede aç,1.0,,,False,95,FOUND_EXACT,"detected='4 reasons Hotel Yalikavak' vs expected='4 reasons Hotel Yalikavak' (card near-text was '4 reasons Hotel Yalikavak otelini yeni sekmede aç', 37 candidates on page) -> score=95",2026-08-26T12:05:14Z
BOD172,Ailla Yalıkavak,Yalıkavak,google_travel,1,https://www.google.com/travel/hotels/entity?q=Ailla%20Yal%C4%B1kavak%20Yal%C4%B1kavak%20Bodrum&ved=2ahUKEwjesqfJoL6WAxVRe0ECHVDNCIwQvukIegUIAxDlAw&ts=CAEaOwodEhsKDS9nLzExa3JudnEyMzA6CllhbMSxa2F2YWsSGhIUCgcI6g8QCRgHEgcI6g8QCRgIGAEyAggCKgcKBToDVFJZ&rp=OAFIAg,Yalıkavak · 396 sonuç,Yeni sekmede aç,0.5294,,,False,53,REJECTED_CANDIDATE,"detected='Yalıkavak · 396 sonuç' vs expected='Ailla Yalıkavak' (card near-text was 'Yeni sekmede aç', 1 candidates on page) -> score=53",2026-08-26T12:05:30Z
BOD173,Allium Bodrum Resort & Spa,Yalıkavak,google_travel,1,https://www.google.com/travel/hotels/entity?q=Allium%20Bodrum%20Resort%20%26%20Spa%20Yal%C4%B1kavak%20Bodrum&ved=2ahUKEwiJ8czRoL6WAxVWYEECHQU4LhQQvukIegUIAxDfAw&ts=CAEaOwodEhsKDS9nLzExYzZzYm04ZDI6CllhbMSxa2F2YWsSGhIUCgcI6g8QCRgHEgcI6g8QCRgIGAEyAggCKgcKBToDVFJZ&rp=OAFIAg,Allium Bodrum Resort & Spa · 442 sonuç,Yeni sekmede aç,0.8276,,,False,79,REVIEW_REQUIRED,"detected='Allium Bodrum Resort & Spa · 442 sonuç' vs expected='Allium Bodrum Resort & Spa' (card near-text was 'Yeni sekmede aç', 1 candidates on page) -> score=79",2026-08-26T12:05:48Z
BOD174,Arts Hotel Bodrum Yalıkavak,Yalıkavak,google_travel,1,https://www.google.com/travel/hotels/entity?q=Arts%20Hotel%20Bodrum%20Yal%C4%B1kavak%20Yal%C4%B1kavak%20Bodrum&ved=2ahUKEwjeguTZoL6WAxXQcEECHZd4EEwQvukIegUIAxDLAw&ts=CAEaOwodEhsKDS9nLzExaDZrMzF0cjE6CllhbMSxa2F2YWsSGhIUCgcI6g8QCRgHEgcI6g8QCRgIGAEyAggCKgcKBToDVFJZ&rp=OAFIAg,Arts Hotel Bodrum Yalıkavak · 114 sonuç,Yeni sekmede aç,0.8438,,,False,81,REVIEW_REQUIRED,"detected='Arts Hotel Bodrum Yalıkavak · 114 sonuç' vs expected='Arts Hotel Bodrum Yalıkavak' (card near-text was 'Yeni sekmede aç', 1 candidates on page) -> score=81",2026-08-26T12:06:05Z
BOD175,Avantgarde Refined Hotel | Yalıkavak,Yalıkavak,google_travel,1,https://www.google.com/travel/hotels/entity?q=Avantgarde%20Refined%20Hotel%20%7C%20Yal%C4%B1kavak%20Yal%C4%B1kavak%20Bodrum&ved=2ahUKEwjGpOfhoL6WAxX_lHwGHRXjCUkQvukIegUIAxD0Aw&ts=CAEaVQo3EjUKDC9nLzFqZ20wN3NudjolQXZhbnRnYXJkZSBSZWZpbmVkIEhvdGVsIHwgWWFsxLFrYXZhaxIaEhQKBwjqDxAJGAcSBwjqDxAJGAgYATICCAIqBwoFOgNUUlk&rp=OAFIAg,Avantgarde Refined Hotel | Yalıkavak · 301 sonuç,Yeni sekmede aç,0.8718,,,False,83,REVIEW_REQUIRED,"detected='Avantgarde Refined Hotel | Yalıkavak · 301 sonuç' vs expected='Avantgarde Refined Hotel | Yalıkavak' (card near-text was 'Yeni sekmede aç', 1 candidates on page) -> score=83",2026-08-26T12:06:22Z
BOD176,Blue Point Yalikavak,Yalıkavak,google_travel,1,https://www.google.com/travel/hotels/entity?q=Blue%20Point%20Yalikavak%20Yal%C4%B1kavak%20Bodrum&ved=2ahUKEwjUuvzpoL6WAxUQBwYAHYdwNFoQvukIegUIAxDeAw&ts=CAEaOwodEhsKDS9nLzExdHgwM3J5cmc6CllhbMSxa2F2YWsSGhIUCgcI6g8QCRgHEgcI6g8QCRgIGAEyAggCKgcKBToDVFJZ&rp=OAFIAg,Blue Point Yalikavak · 294 sonuç,Yeni sekmede aç,0.8,,,False,77,REVIEW_REQUIRED,"detected='Blue Point Yalikavak · 294 sonuç' vs expected='Blue Point Yalikavak' (card near-text was 'Yeni sekmede aç', 1 candidates on page) -> score=77",2026-08-26T12:06:39Z
BOD177,Delta Hotels By Marriott Bodrum,Yalıkavak,google_travel,1,https://www.google.com/travel/hotels/entity?q=Delta%20Hotels%20By%20Marriott%20Bodrum%20Yal%C4%B1kavak%20Bodrum&ved=2ahUKEwi2tqDyoL6WAxXQOAYAHd-5JVkQvukIegUIAxDdAw&ts=CAEaOQobEhkKCy9nLzF0Y3RqMnczOgpZYWzEsWthdmFrEhoSFAoHCOoPEAkYBxIHCOoPEAkYCBgBMgIIAioHCgU6A1RSWQ&rp=OAFIAg,Delta Hotels By Marriott Bodrum · 116 sonuç,Yeni sekmede aç,0.8611,,,False,83,REVIEW_REQUIRED,"detected='Delta Hotels By Marriott Bodrum · 116 sonuç' vs expected='Delta Hotels By Marriott Bodrum' (card near-text was 'Yeni sekmede aç', 1 candidates on page) -> score=83",2026-08-26T12:06:56Z
BOD178,Highlight Hotel Yalıkavak,Yalıkavak,google_travel,1,https://www.google.com/travel/hotels/entity?q=Highlight%20Hotel%20Yal%C4%B1kavak%20Yal%C4%B1kavak%20Bodrum&ved=2ahUKEwikouT8oL6WAxWiOQYAHYDAHI4QvukIegUIAxDaAw&ts=CAEaOQobEhkKCy9nLzF0ZjhoX3RtOgpZYWzEsWthdmFrEhoSFAoHCOoPEAkYBxIHCOoPEAkYCBgBMgIIAioHCgU6A1RSWQ&rp=OAFIAg,Highlight Hotel Yalıkavak · 311 sonuç,Yeni sekmede aç,0.8333,,,False,80,REVIEW_REQUIRED,"detected='Highlight Hotel Yalıkavak · 311 sonuç' vs expected='Highlight Hotel Yalıkavak' (card near-text was 'Yeni sekmede aç', 1 candidates on page) -> score=80",2026-08-26T12:07:18Z
BOD179,Lizbonia Otel Yalikavak,Yalıkavak,google_travel,1,https://www.google.com/travel/hotels/entity?q=Lizbonia%20Otel%20Yalikavak%20Yal%C4%B1kavak%20Bodrum&ved=2ahUKEwiSwIOFob6WAxVihXwGHSlRADcQvukIegUIAxDeAw&ts=CAEaOwodEhsKDS9nLzExdnh5M2tqY3Q6CllhbMSxa2F2YWsSGhIUCgcI6g8QCRgHEgcI6g8QCRgIGAEyAggCKgcKBToDVFJZ&rp=OAFIAg,Lizbonia Otel Yalikavak · 298 sonuç,Yeni sekmede aç,0.8214,,,False,79,REVIEW_REQUIRED,"detected='Lizbonia Otel Yalikavak · 298 sonuç' vs expected='Lizbonia Otel Yalikavak' (card near-text was 'Yeni sekmede aç', 1 candidates on page) -> score=79",2026-08-26T12:07:36Z
BOD180,MGallery The Bodrum Hotel Yalıkavak,Yalıkavak,google_travel,1,https://www.google.com/travel/hotels/entity/ChkI0Y20zKuUsdcQGg0vZy8xMXEycDg1OXQ1EAE?q=MGallery%20The%20Bodrum%20Hotel%20Yal%C4%B1kavak%20Yal%C4%B1kavak%20Bodrum&ts=CAAaGhIYEhIKBwjqDxAJGAcSBwjqDxAJGAgyAggCKgcKBToDVFJZ&ved=2ahUKEwji8viMob6WAxURd0ECHczVJfEQvukIegQIAxAC,MGallery The Bodrum Hotel Yalıkavak,MGallery The Bodrum Hotel Yalıkavak otelini yeni sekmede aç,1.0,,,False,95,FOUND_EXACT,"detected='MGallery The Bodrum Hotel Yalıkavak' vs expected='MGallery The Bodrum Hotel Yalıkavak' (card near-text was 'MGallery The Bodrum Hotel Yalıkavak otelini yeni sekmede aç', 37 candidates on page) -> score=95",2026-08-26T12:07:52Z
BOD181,Palmalife Bodrum Resort & Spa,Yalıkavak,google_travel,1,https://www.google.com/travel/hotels/entity?q=Palmalife%20Bodrum%20Resort%20%26%20Spa%20Yal%C4%B1kavak%20Bodrum&ved=2ahUKEwjr4dOUob6WAxX_lHwGHRXjCUkQvukIegUIAxDcAw&ts=CAEaTgowEi4KDS9nLzExYnR2NmJuZF86HVBhbG1hbGlmZSBCb2RydW0gUmVzb3J0ICYgU3BhEhoSFAoHCOoPEAkYBxIHCOoPEAkYCBgBMgIIAioHCgU6A1RSWQ&rp=OAFIAg,Palmalife Bodrum Resort & Spa · 271 sonuç,Yeni sekmede aç,0.8438,,,False,81,REVIEW_REQUIRED,"detected='Palmalife Bodrum Resort & Spa · 271 sonuç' vs expected='Palmalife Bodrum Resort & Spa' (card near-text was 'Yeni sekmede aç', 1 candidates on page) -> score=81",2026-08-26T12:08:08Z
BOD182,Root Redrock Villas Yalıkavak - Bodrum,Yalıkavak,google_travel,1,https://www.google.com/travel/hotels/entity?q=Root%20Redrock%20Villas%20Yal%C4%B1kavak%20%20%20Bodrum%20Yal%C4%B1kavak%20Bodrum&ved=2ahUKEwj0tNacob6WAxVmR0ECHXT_FSMQvukIegUIAxDNAw&ts=CAEaWAo6EjgKDS9nLzExajc0Z3R5eHk6J1Jvb3QgUmVkcm9jayBWaWxsYXMgWWFsxLFrYXZhayAtIEJvZHJ1bRIaEhQKBwjqDxAJGAcSBwjqDxAJGAgYATICCAIqBwoFOgNUUlk&rp=OAFIAg,Root Redrock Villas Yalıkavak - Bodrum · 115 sonuç,Yeni sekmede aç,0.878,,,False,84,REVIEW_REQUIRED,"detected='Root Redrock Villas Yalıkavak - Bodrum · 115 sonuç' vs expected='Root Redrock Villas Yalıkavak - Bodrum' (card near-text was 'Yeni sekmede aç', 1 candidates on page) -> score=84",2026-08-26T12:08:25Z
BOD183,Ruins Luxury Resort,Yalıkavak,google_travel,1,https://www.google.com/travel/hotels/entity?q=Ruins%20Luxury%20Resort%20Yal%C4%B1kavak%20Bodrum&ved=2ahUKEwiitO2nob6WAxUsdUECHfFDK1cQvukIegUIAxDaAw&ts=CAEaOwodEhsKDS9nLzExdDE3bWMyNGI6CllhbMSxa2F2YWsSGhIUCgcI6g8QCRgHEgcI6g8QCRgIGAEyAggCKgcKBToDVFJZ&rp=OAFIAg,Ruins Luxury Resort · 115 sonuç,Yeni sekmede aç,0.7917,,,False,76,REVIEW_REQUIRED,"detected='Ruins Luxury Resort · 115 sonuç' vs expected='Ruins Luxury Resort' (card near-text was 'Yeni sekmede aç', 1 candidates on page) -> score=76",2026-08-26T12:08:49Z
BOD184,Sea Palm Otel -YALIKAVAK,Yalıkavak,google_travel,1,https://www.google.com/travel/hotels/entity?q=Sea%20Palm%20Otel%20%20YALIKAVAK%20Yal%C4%B1kavak%20Bodrum&ved=2ahUKEwj1xf-vob6WAxXSBwYAHacmEY0QvukIegUIAxDRAw&ts=CAEaOwodEhsKDS9nLzExamswN21ucWo6CllhbMSxa2F2YWsSGhIUCgcI6g8QCRgHEgcI6g8QCRgIGAEyAggCKgcKBToDVFJZ&rp=OAFIAg,Sea Palm Otel -Yalıkavak · 294 sonuç,Yeni sekmede aç,0.8214,,,False,79,REVIEW_REQUIRED,"detected='Sea Palm Otel -Yalıkavak · 294 sonuç' vs expected='Sea Palm Otel -YALIKAVAK' (card near-text was 'Yeni sekmede aç', 1 candidates on page) -> score=79",2026-08-26T12:09:06Z
BOD185,Sezz Hotels Spa Wellness Yalıkavak,Yalıkavak,google_travel,1,https://www.google.com/travel/hotels/entity?q=Sezz%20Hotels%20Spa%20Wellness%20Yal%C4%B1kavak%20Yal%C4%B1kavak%20Bodrum&ved=2ahUKEwi_n5y4ob6WAxWvoHwGHSu_GAkQvukIegUIAxDZAw&ts=CAEaOwodEhsKDS9nLzExc2YyXzMwMDg6CllhbMSxa2F2YWsSGhIUCgcI6g8QCRgHEgcI6g8QCRgIGAEyAggCKgcKBToDVFJZ&rp=OAFIAg,Sezz Hotels Spa Wellness Yalıkavak · 294 sonuç,Yeni sekmede aç,0.8718,,,False,83,REVIEW_REQUIRED,"detected='Sezz Hotels Spa Wellness Yalıkavak · 294 sonuç' vs expected='Sezz Hotels Spa Wellness Yalıkavak' (card near-text was 'Yeni sekmede aç', 1 candidates on page) -> score=83",2026-08-26T12:09:23Z
BOD186,Sirene Luxury Hotel Bodrum,Yalıkavak,google_travel,1,https://www.google.com/travel/hotels/entity?q=Sirene%20Luxury%20Hotel%20Bodrum%20Yal%C4%B1kavak%20Bodrum&ved=2ahUKEwiG48LAob6WAxU2TEECHQgYJoEQvukIegUIAxDJAw&ts=CAEaSwotEisKDS9nLzExYjdxcGtwNWM6GlNpcmVuZSBMdXh1cnkgSG90ZWwgQm9kcnVtEhoSFAoHCOoPEAkYBxIHCOoPEAkYCBgBMgIIAioHCgU6A1RSWQ&rp=OAFIAg,Sirene Luxury Hotel Bodrum · 485 sonuç,Yeni sekmede aç,0.8387,,,False,80,REVIEW_REQUIRED,"detected='Sirene Luxury Hotel Bodrum · 485 sonuç' vs expected='Sirene Luxury Hotel Bodrum' (card near-text was 'Yeni sekmede aç', 1 candidates on page) -> score=80",2026-08-26T12:09:40Z
BOD187,Spektr Boutique Hotel Yalikavak,Yalıkavak,google_travel,1,https://www.google.com/travel/hotels/entity?q=Spektr%20Boutique%20Hotel%20Yalikavak%20Yal%C4%B1kavak%20Bodrum&ved=2ahUKEwiqkNrIob6WAxWpBwYAHXONO8YQvukIegUIAxDYAw&ts=CAEaOwodEhsKDS9nLzExY3MxdzhwaHk6CllhbMSxa2F2YWsSGhIUCgcI6g8QCRgHEgcI6g8QCRgIGAEyAggCKgcKBToDVFJZ&rp=OAFIAg,Spektr Boutique Hotel Yalikavak · 442 sonuç,Yeni sekmede aç,0.8611,,,False,83,REVIEW_REQUIRED,"detected='Spektr Boutique Hotel Yalikavak · 442 sonuç' vs expected='Spektr Boutique Hotel Yalikavak' (card near-text was 'Yeni sekmede aç', 1 candidates on page) -> score=83",2026-08-26T12:09:58Z
