hotel_id,hotel_name,area,platform,source_url,detected_name,status,rows_added,started_at,finished_at,last_error
BOD034,Çınar Butik Otel Bodrum,Bitez,google_travel,https://www.google.com/travel/hotels/entity/ChkIkpWL3r_aqPFYGg0vZy8xMXBrbHRreHgxEAE?q=%C3%87%C4%B1nar%20Butik%20Otel%20Bodrum%20Bitez%20Bodrum&ts=CAAaGhIYEhIKBwjqDxAJGAcSBwjqDxAJGAgyAggCKgcKBToDVFJZ&ved=2ahUKEwigxKu8l76WAxUrBQYAHeURI20QvukIegQIAxAC,Çınar Butik Otel Bodrum,COMPLETED,10,2026-08-26T13:11:54Z,2026-08-26T13:11:54Z,
BOD036,Bodrium Hotel & SPA,Bodrum Merkez,google_travel,https://www.google.com/travel/hotels/entity/ChcIoPuags-X5e91GgsvZy8xdGQxMDhibhAB,Bodrium Hotel & SPA,VALID_ENTITY_NO_REVIEWS,0,2026-08-26T13:12:36Z,2026-08-26T13:12:36Z,
BOD043,METT Hotel & Beach Resort Bodrum,Bodrum Merkez,google_travel,https://www.google.com/travel/hotels/entity/CgoInJap_Zjz_rc_EAE,METT Hotel & Beach Resort Bodrum,VALID_ENTITY_NO_REVIEWS,0,2026-08-26T13:13:24Z,2026-08-26T13:13:24Z,
BOD045,Salmakis Resort & Spa,Bodrum Merkez,google_travel,https://www.google.com/travel/hotels/entity/ChgIhcWasvPa_bf0ARoLL2cvMXRjeTBfX2sQAQ,Salmakis Resort & Spa,COMPLETED,20,2026-08-26T13:14:05Z,2026-08-26T13:14:05Z,
BOD048,Babana Hotel,Göltürkbükü,google_travel,https://www.google.com/travel/hotels/entity/ChgIgNK0_4KY6YacARoLL2cvMXZsMGJua18QAQ?q=Babana%20Hotel%20G%C3%B6lt%C3%BCrkb%C3%BCk%C3%BC%20Bodrum&ved=2ahUKEwjQpLjlmL6WAxUyNAYAHVnoHX4QvukIegQIAxAC&ts=CAAaGhIYEhIKBwjqDxAJGAcSBwjqDxAJGAgyAggCKgcKBToDVFJZ,Babana Hotel,COMPLETED,10,2026-08-26T13:14:55Z,2026-08-26T13:14:55Z,
BOD049,Casa Del Mar Bodrum,Göltürkbükü,google_travel,https://www.google.com/travel/hotels/entity/ChkIiayplb67m6cGGg0vZy8xMWo3eV9jOTZkEAE?q=Casa%20Del%20Mar%20Bodrum%20G%C3%B6lt%C3%BCrkb%C3%BCk%C3%BC%20Bodrum&ts=CAAaGhIYEhIKBwjqDxAJGAcSBwjqDxAJGAgyAggCKgcKBToDVFJZ&ved=2ahUKEwjok57umL6WAxW6OwYAHaONGRIQvukIegQIAxAC,Casa Del Mar Bodrum,COMPLETED,20,2026-08-26T13:16:14Z,2026-08-26T13:16:14Z,
BOD051,Faros Bodrum Hotel Göltürkbükü,Göltürkbükü,google_travel,https://www.google.com/travel/hotels/entity/ChkIw7-b487k1v8NGg0vZy8xMWY0bGh5NXY3EAE,Faros Bodrum Hotel Göltürkbükü,COMPLETED,1,2026-08-26T13:16:38Z,2026-08-26T13:16:38Z,
BOD052,Flamm Bodrum,Göltürkbükü,google_travel,https://www.google.com/travel/hotels/entity/ChgInJybosXOnaMNGgwvZy8xMWdfYjNyOGgQAQ?q=Flamm%20Bodrum%20G%C3%B6lt%C3%BCrkb%C3%BCk%C3%BC%20Bodrum&ts=CAAaGhIYEhIKBwjqDxAJGAcSBwjqDxAJGAgyAggCKgcKBToDVFJZ&ved=2ahUKEwjqms2Mmb6WAxWqj3wGHX_GF08QvukIegQIAxAC,Flamm Bodrum,COMPLETED,20,2026-08-26T13:17:22Z,2026-08-26T13:17:22Z,
BOD054,Lavinya Maison,Göltürkbükü,google_travel,https://www.google.com/travel/hotels/entity/ChkIkdO_vraRyObAARoML2cvMTEzZnYybXpoEAE?q=Lavinya%20Maison%20G%C3%B6lt%C3%BCrkb%C3%BCk%C3%BC%20Bodrum&ved=2ahUKEwj73Micmb6WAxWLPQYAHU6NKEoQvukIegQIAxAC&ts=CAAaGhIYEhIKBwjqDxAJGAcSBwjqDxAJGAgyAggCKgIKAA,Lavinya Maison,COMPLETED,10,2026-08-26T13:17:51Z,2026-08-26T13:17:51Z,
BOD055,Lavinya Otel Göltürkbükü,Göltürkbükü,google_travel,https://www.google.com/travel/hotels/entity/CgsIzujNwKKw17XYARAB,Lavinya Otel Göltürkbükü,VALID_ENTITY_NO_REVIEWS,0,2026-08-26T13:18:24Z,2026-08-26T13:18:24Z,
BOD056,"Mandarin Oriental, Bodrum",Göltürkbükü,google_travel,https://www.google.com/travel/hotels/entity/ChgI0ZWL5OHIovcnGgwvZy8xcTY3cF82NzgQAQ,"Mandarin Oriental, Bodrum",COMPLETED,10,2026-08-26T13:18:57Z,2026-08-26T13:18:57Z,
BOD057,Selvi Bodrum,Göltürkbükü,google_travel,https://www.google.com/travel/hotels/entity/ChgIwemp-sDO7cQMGgwvZy8xMnE0dGc5X3oQAQ?q=Selvi%20Bodrum%20G%C3%B6lt%C3%BCrkb%C3%BCk%C3%BC%20Bodrum&ved=2ahUKEwiXs62jmb6WAxVkZUECHQD6KnsQvukIegQIAxAC&ts=CAAaGhIYEhIKBwjqDxAJGAcSBwjqDxAJGAgyAggCKgIKAA,Selvi Bodrum,COMPLETED,20,2026-08-26T13:20:34Z,2026-08-26T13:20:34Z,
BOD058,Bodrum Beach Resort,Gümbet,google_travel,https://www.google.com/travel/hotels/entity/ChgI6eX_zO-jka-3ARoLL2cvMXRqNXN5OGwQAQ,Bodrum Beach Resort.,VALID_ENTITY_NO_REVIEWS,0,2026-08-26T13:21:38Z,2026-08-26T13:21:38Z,
BOD059,Bodrum Hotel Baba,Gümbet,google_travel,https://www.google.com/travel/hotels/entity/CgoIp_uGjqeilrEjEAE,HOTEL BABA,WRONG_ENTITY,0,2026-08-26T13:22:16Z,2026-08-26T13:22:16Z,
BOD060,Club Shark Hotel,Gümbet,google_travel,https://www.google.com/travel/hotels/entity/ChgImcHF4_qzsKm5ARoLL2cvMXRkamxta2sQAQ?q=Club%20Shark%20Hotel%20G%C3%BCmbet%20Bodrum&ts=CAAaGhIYEhIKBwjqDxAJGAcSBwjqDxAJGAgyAggCKgcKBToDVFJZ&ved=2ahUKEwih6eCqmb6WAxXBaEECHSFvFZkQvukIegQIAxAC,Club Shark Hotel,COMPLETED,20,2026-08-26T13:22:26Z,2026-08-26T13:22:26Z,
BOD061,Gümbet Anıl Beach,Gümbet,google_travel,https://www.google.com/travel/hotels/entity/ChgI-8jIhJzX8relARoLL2cvMXRmZjBiXzYQAQ?q=G%C3%BCmbet%20An%C4%B1l%20Beach%20G%C3%BCmbet%20Bodrum&ved=2ahUKEwjnj7uxmb6WAxVEi3wGHT5JC3YQvukIegQIAxAC&ts=CAAaGhIYEhIKBwjqDxAJGAcSBwjqDxAJGAgyAggCKgIKAA,Gümbet Anıl Beach,COMPLETED,20,2026-08-26T13:22:50Z,2026-08-26T13:22:50Z,
BOD063,Jasmin Beach Hotel,Gümbet,google_travel,https://www.google.com/travel/hotels/entity/ChgIm7Skp6jayo0JGgwvZy8xaGRfZDR0MTkQAQ?q=Jasmin%20Beach%20Hotel%20G%C3%BCmbet%20Bodrum&ts=CAAaGhIYEhIKBwjqDxAJGAcSBwjqDxAJGAgyAggCKgcKBToDVFJZ&ved=2ahUKEwjUhqm_mb6WAxVRe0ECHVDNCIwQvukIegQIAxAC,Jasmin Beach Hotel,COMPLETED,20,2026-08-26T13:23:16Z,2026-08-26T13:23:16Z,
BOD064,Jasmin Elite Residence & Spa,Gümbet,google_travel,https://www.google.com/travel/hotels/entity/ChgIgZSIp_O8x3MaDS9nLzExZnh3c3pqeDAQAQ?q=Jasmin%20Elite%20Residence%20%26%20Spa%20G%C3%BCmbet%20Bodrum&ts=CAAaGhIYEhIKBwjqDxAJGAcSBwjqDxAJGAgyAggCKgcKBToDVFJZ&ved=2ahUKEwj5kpLGmb6WAxVkZUECHQD6KnsQvukIegQIAxAC,Jasmin Elite Residence & Spa,COMPLETED,20,2026-08-26T13:23:55Z,2026-08-26T13:23:55Z,
BOD065,Mirada Exclusive Bodrum,Gümbet,google_travel,https://www.google.com/travel/hotels/entity/ChoIsqH9xsjG_r-rARoNL2cvMTFzbXQ1YjNqNxAB,Mirada Exclusive Bodrum,COMPLETED,1,2026-08-26T13:24:20Z,2026-08-26T13:24:20Z,
BOD066,Royal Asarlik Beach Hotel & Spa,Gümbet,google_travel,https://www.google.com/travel/hotels/entity/ChkI_76qtKi0wuyrARoML2cvMTJtOTFzNDl6EAE,Royal Asarlik Beach Hotel & Spa,VALID_ENTITY_NO_REVIEWS,0,2026-08-26T13:25:13Z,2026-08-26T13:25:13Z,
BOD067,Sami Beach Hotel,Gümbet,google_travel,https://www.google.com/travel/hotels/entity/ChkIx5-i2Nn1nZSQARoML2cvMTEzZHFwbTdwEAE?q=Sami%20Beach%20Hotel%20G%C3%BCmbet%20Bodrum&ts=CAAaGhIYEhIKBwjqDxAJGAcSBwjqDxAJGAgyAggCKgIKAA&ved=2ahUKEwjkiN_Mmb6WAxXBaEECHSFvFZkQvukIegQIAxAC,Sami Beach Hotel,COMPLETED,20,2026-08-26T13:25:53Z,2026-08-26T13:25:53Z,
BOD068,Selectum Colours Bodrum,Gümbet,google_travel,https://www.google.com/travel/hotels/entity/ChkIiavW48r20LIjGg0vZy8xMWZuNjFqcXI4EAE?q=Selectum%20Colours%20Bodrum%20G%C3%BCmbet%20Bodrum&ved=2ahUKEwjvuN3Tmb6WAxVEi3wGHT5JC3YQvukIegQIAxAC&ts=CAAaGhIYEhIKBwjqDxAJGAcSBwjqDxAJGAgyAggCKgcKBToDVFJZ,Selectum Colours Bodrum,COMPLETED,10,2026-08-26T13:26:20Z,2026-08-26T13:26:20Z,
BOD070,The Luvi Hotel,Gümbet,google_travel,https://www.google.com/travel/hotels/entity/ChgI0OmIl_qunPTFARoLL2cvMXRzeXh2eWMQAQ,The Luvi Hotel,COMPLETED,10,2026-08-26T13:27:01Z,2026-08-26T13:27:01Z,
BOD071,Tropicana Beach Hotel,Gümbet,google_travel,https://www.google.com/travel/hotels/entity/ChgIt8eM1NGWrOeJARoLL2cvMXRkcmhrdGsQAQ?q=Tropicana%20Beach%20Hotel%20G%C3%BCmbet%20Bodrum&ts=CAAaGhIYEhIKBwjqDxAJGAcSBwjqDxAJGAgyAggCKgcKBToDVFJZ&ved=2ahUKEwizr9_jmb6WAxVoh3wGHUiKCLMQvukIegQIAxAC,Tropicana Beach Hotel,COMPLETED,20,2026-08-26T13:28:02Z,2026-08-26T13:28:02Z,
BOD073,Arriba Apartment & Restaurant & Bungalows,Gümüşlük,google_travel,https://www.google.com/travel/hotels/entity/ChkItPHf3uPq-rBzGg0vZy8xMWI2ZHFiNmw5EAE?q=Arriba%20Apartment%20%26%20Restaurant%20%26%20Bungalows%20G%C3%BCm%C3%BC%C5%9Fl%C3%BCk%20Bodrum&ts=CAAaGhIYEhIKBwjqDxAJGAcSBwjqDxAJGAgyAggCKgcKBToDVFJZ&ved=2ahUKEwiDiJ_ymb6WAxUAWEECHaQdIG8QvukIegQIAxAC,Arriba Apartment & Restaurant & Bungalows,COMPLETED,20,2026-08-26T13:28:27Z,2026-08-26T13:28:27Z,
BOD074,Begonvil Gümüşlük,Gümüşlük,google_travel,https://www.google.com/travel/hotels/entity/ChoIy9G07sGTgtCOARoNL2cvMTF2NDhubGtkORAB?q=Begonvil%20G%C3%BCm%C3%BC%C5%9Fl%C3%BCk%20G%C3%BCm%C3%BC%C5%9Fl%C3%BCk%20Bodrum&ts=CAAaGhIYEhIKBwjqDxAJGAcSBwjqDxAJGAgyAggCKgcKBToDVFJZ&ved=2ahUKEwi_uPL6mb6WAxXEIQYAHYN4OBMQvukIegQIAxAC,Begonvil Gümüşlük,COMPLETED,20,2026-08-26T13:28:48Z,2026-08-26T13:28:48Z,
BOD077,Ladonia Hotels Zemda,Gümüşlük,google_travel,https://www.google.com/travel/hotels/entity/ChgI74a6--jat-CbARoLL2cvMXRkajFqa3EQAQ?q=Ladonia%20Hotels%20Zemda%20G%C3%BCm%C3%BC%C5%9Fl%C3%BCk%20Bodrum&ts=CAAaGhIYEhIKBwjqDxAJGAcSBwjqDxAJGAgyAggCKgcKBToDVFJZ&ved=2ahUKEwiI5bOXmr6WAxU2fUECHaUZLGAQvukIegQIAxAC,Ladonia Hotels Zemda,COMPLETED,20,2026-08-26T13:29:12Z,2026-08-26T13:29:12Z,
BOD080,Myndos Oda & kahvalti,Gümüşlük,google_travel,https://www.google.com/travel/hotels/entity/ChgIqqvF8smdko4KGgwvZy8xaGY0bWRiel8QAQ?q=Myndos%20Oda%20%26%20kahvalti%20G%C3%BCm%C3%BC%C5%9Fl%C3%BCk%20Bodrum&ved=2ahUKEwjDypGumr6WAxWoAwYAHfHqA1MQvukIegQIAxAC&ts=CAAaGhIYEhIKBwjqDxAJGAcSBwjqDxAJGAgyAggCKgcKBToDVFJZ,Myndos Oda & kahvalti,COMPLETED,10,2026-08-26T13:29:44Z,2026-08-26T13:29:44Z,
BOD086,Vega Aparts,Gümüşlük,google_travel,https://www.google.com/travel/hotels/entity/ChkIzdWl4u2Z7eoMGg0vZy8xMWNzMDR3cXk0EAE?q=Vega%20Aparts%20G%C3%BCm%C3%BC%C5%9Fl%C3%BCk%20Bodrum&ts=CAAaGhIYEhIKBwjqDxAJGAcSBwjqDxAJGAgyAggCKgcKBToDVFJZ&ved=2ahUKEwia8IHemr6WAxUsdUECHfFDK1cQvukIegQIAxAC,Vega Aparts,COMPLETED,10,2026-08-26T13:30:16Z,2026-08-26T13:30:16Z,
BOD087,Wanderheaven Camping & Tiny House Bodrum,Gümüşlük,google_travel,https://www.google.com/travel/hotels/entity/ChkIvoT_1--qsqtmGg0vZy8xMWZ0MDN0NHdnEAE?q=Wanderheaven%20Camping%20%26%20Tiny%20House%20Bodrum%20G%C3%BCm%C3%BC%C5%9Fl%C3%BCk%20Bodrum&ts=CAAaGhIYEhIKBwjqDxAJGAcSBwjqDxAJGAgyAggCKgcKBToDVFJZ&ved=2ahUKEwj5gtjkmr6WAxUgQ0ECHbFvLoQQvukIegQIAxAC,Wanderheaven Camping & Tiny House Bodrum,COMPLETED,10,2026-08-26T13:30:51Z,2026-08-26T13:30:51Z,
BOD088,Baia Bodrum Hotel,Gündoğan,google_travel,https://www.google.com/travel/hotels/entity/ChgIj8jCtfnP6LOWARoLL2cvMXRkXzdjbjUQAQ?q=Baia%20Bodrum%20Hotel%20G%C3%BCndo%C4%9Fan%20Bodrum&ts=CAAaGhIYEhIKBwjqDxAJGAcSBwjqDxAJGAgyAggCKgIKAA&ved=2ahUKEwjxspHrmr6WAxU2TEECHQgYJoEQvukIegQIAxAC,Baia Bodrum Hotel,COMPLETED,20,2026-08-26T13:31:29Z,2026-08-26T13:31:29Z,
BOD089,Cape Bodrum Luxury Hotel & Beach,Gündoğan,google_travel,https://www.google.com/travel/hotels/entity/ChkIndCDzp2Bh5EDGg0vZy8xMWMza2RmYjN2EAE?q=Cape%20Bodrum%20Luxury%20Hotel%20%26%20Beach%20G%C3%BCndo%C4%9Fan%20Bodrum&ts=CAAaGhIYEhIKBwjqDxAJGAcSBwjqDxAJGAgyAggCKgcKBToDVFJZ&ved=2ahUKEwjF0Nnxmr6WAxUQBwYAHYdwNFoQvukIegQIAxAC,Cape Bodrum Luxury Hotel & Beach,COMPLETED,20,2026-08-26T13:31:55Z,2026-08-26T13:31:55Z,
BOD090,Costa Farilya Special Class Hotel Bodrum,Gündoğan,google_travel,https://www.google.com/travel/hotels/entity/ChcImKDItNyxy7N-GgsvZy8xdG1jdjlqdxAB?q=Costa%20Farilya%20Special%20Class%20Hotel%20Bodrum%20G%C3%BCndo%C4%9Fan%20Bodrum&ved=2ahUKEwi_0cv4mr6WAxUvOAYAHSL-BWYQvukIegQIAxAC&ts=CAAaGhIYEhIKBwjqDxAJGAcSBwjqDxAJGAgyAggCKgcKBToDVFJZ,Costa Farilya Special Class Hotel Bodrum,COMPLETED,10,2026-08-26T13:32:32Z,2026-08-26T13:32:32Z,
BOD095,Mivara Luxury Bodrum,Gündoğan,google_travel,https://www.google.com/travel/hotels/entity/ChkIx9HcjJLU4qBeGg0vZy8xMWI2ZHA3ODluEAE?q=Mivara%20Luxury%20Bodrum%20G%C3%BCndo%C4%9Fan%20Bodrum&ts=CAAaGhIYEhIKBwjqDxAJGAcSBwjqDxAJGAgyAggCKgcKBToDVFJZ&ved=2ahUKEwjj9sCcm76WAxXSBwYAHbImEY8QvukIegQIAxAC,Mivara Luxury Bodrum,COMPLETED,10,2026-08-26T13:33:09Z,2026-08-26T13:33:09Z,
BOD096,Olira Boutique Hotel&SPA,Gündoğan,google_travel,https://www.google.com/travel/hotels/entity/ChcItYXzoL2fxOIXGgsvZy8xdGQ3d2N5NRAB?q=Olira%20Boutique%20Hotel%26SPA%20G%C3%BCndo%C4%9Fan%20Bodrum&ved=2ahUKEwjLtcKjm76WAxWqj3wGHX_GF08QvukIegQIAxAC&ts=CAAaGhIYEhIKBwjqDxAJGAcSBwjqDxAJGAgyAggCKgcKBToDVFJZ,Olira Boutique Hotel&SPA,COMPLETED,10,2026-08-26T13:33:43Z,2026-08-26T13:33:43Z,
BOD098,Swissôtel Living Bodrum,Gündoğan,google_travel,https://www.google.com/travel/hotels/entity/ChkIlLOokvjigqA1Gg0vZy8xMXk1N2d3OTNfEAE?q=Swiss%C3%B4tel%20Living%20Bodrum%20G%C3%BCndo%C4%9Fan%20Bodrum&ts=CAAaGhIYEhIKBwjqDxAJGAcSBwjqDxAJGAgyAggCKgcKBToDVFJZ&ved=2ahUKEwibjaSym76WAxVWYEECHQU4LhQQvukIegQIAxAC,Swissôtel Living Bodrum,COMPLETED,20,2026-08-26T13:34:13Z,2026-08-26T13:34:13Z,
BOD099,Villa Oliva Butik Otel,Gündoğan,google_travel,https://www.google.com/travel/hotels/entity/ChkIkN7p8P39zesaGg0vZy8xMWY2NnRjNnRiEAE?q=Villa%20Oliva%20Butik%20Otel%20G%C3%BCndo%C4%9Fan%20Bodrum&ts=CAAaGhIYEhIKBwjqDxAJGAcSBwjqDxAJGAgyAggCKgcKBToDVFJZ&ved=2ahUKEwjr2Ii5m76WAxV8d0ECHWh-BvsQvukIegQIAxAC,Villa Oliva Butik Otel,COMPLETED,10,2026-08-26T13:34:43Z,2026-08-26T13:34:43Z,
BOD101,Vita Bella Hotel Resort & Spa,Gündoğan,google_travel,https://www.google.com/travel/hotels/entity/ChkIneO864rglboNGg0vZy8xMWg1MjFfOWsxEAE?q=Vita%20Bella%20Hotel%20Resort%20%26%20Spa%20G%C3%BCndo%C4%9Fan%20Bodrum&ts=CAAaGhIYEhIKBwjqDxAJGAcSBwjqDxAJGAgyAggCKgcKBToDVFJZ&ved=2ahUKEwjQoqnHm76WAxV3SEECHWX1CgYQvukIegQIAxAC,Vita Bella Hotel Resort & Spa,VALID_ENTITY_NO_REVIEWS,0,2026-08-26T13:35:21Z,2026-08-26T13:35:21Z,
BOD102,Akyalı Butik Hotel,Güvercinlik,google_travel,https://www.google.com/travel/hotels/entity/ChgIlbPGuuqElZ8jGgwvZy8xaGMyeXdwZjEQAQ?q=Akyal%C4%B1%20Butik%20Hotel%20G%C3%BCvercinlik%20Bodrum&ts=CAAaGhIYEhIKBwjqDxAJGAcSBwjqDxAJGAgyAggCKgcKBToDVFJZ&ved=2ahUKEwjVz4LOm76WAxUgQ0ECHbFvLoQQvukIegQIAxAC,Akyalı Butik Hotel,COMPLETED,10,2026-08-26T13:36:42Z,2026-08-26T13:36:42Z,
BOD104,Greenport Bodrum,Güvercinlik,google_travel,https://www.google.com/travel/hotels/entity/ChkI6YHBsbyHrLJCGg0vZy8xMWNqazJ2OW52EAE?q=Greenport%20Bodrum%20G%C3%BCvercinlik%20Bodrum&ts=CAAaGhIYEhIKBwjqDxAJGAcSBwjqDxAJGAgyAggCKgcKBToDVFJZ&ved=2ahUKEwjjraDcm76WAxUYQ0ECHbKvJJkQvukIegQIAxAC,Greenport Bodrum,COMPLETED,20,2026-08-26T13:37:15Z,2026-08-26T13:37:15Z,
BOD105,İsolina Hotel,Güvercinlik,google_travel,https://www.google.com/travel/hotels/entity/ChkI2rPL1dHo1Yw4Gg0vZy8xMXN2amYyaGJfEAE?q=%C4%B0solina%20Hotel%20G%C3%BCvercinlik%20Bodrum&ts=CAAaGhIYEhIKBwjqDxAJGAcSBwjqDxAJGAgyAggCKgcKBToDVFJZ&ved=2ahUKEwiytvjim76WAxVQlHwGHZXGNkcQvukIegQIAxAC,İsolina Hotel,COMPLETED,20,2026-08-26T13:37:45Z,2026-08-26T13:37:45Z,
BOD106,La Blanche Island Bodrum,Güvercinlik,google_travel,https://www.google.com/travel/hotels/entity/ChkI4eCHteSeoocbGg0vZy8xMWI2ZDQwNTc3EAE?q=La%20Blanche%20Island%20Bodrum%20G%C3%BCvercinlik%20Bodrum&ved=2ahUKEwj3oo7qm76WAxVZBAYAHT2aPXsQvukIegQIAxAC&ts=CAAaGhIYEhIKBwjqDxAJGAcSBwjqDxAJGAgyAggCKgcKBToDVFJZ,La Blanche Island Bodrum,COMPLETED,11,2026-08-26T13:38:05Z,2026-08-26T13:38:05Z,
BOD107,Le Méridien Bodrum Beach Resort,Güvercinlik,google_travel,https://www.google.com/travel/hotels/entity/ChkIjZOUgv6r2M5FGg0vZy8xMWo4dnJwcjAwEAE?q=Le%20M%C3%A9ridien%20Bodrum%20Beach%20Resort%20G%C3%BCvercinlik%20Bodrum&ts=CAAaGhIYEhIKBwjqDxAJGAcSBwjqDxAJGAgyAggCKgcKBToDVFJZ&ved=2ahUKEwje3sDwm76WAxW7OgYAHaBPIiwQvukIegQIAxAC,Le Méridien Bodrum Beach Resort,COMPLETED,10,2026-08-26T13:38:48Z,2026-08-26T13:38:48Z,
BOD108,Lujo Hotel Bodrum,Güvercinlik,google_travel,https://www.google.com/travel/hotels/entity/ChkIi8Wuu6C7wvESGg0vZy8xMWZ5NTU3MTB2EAE?q=Lujo%20Hotel%20Bodrum%20G%C3%BCvercinlik%20Bodrum&ts=CAAaGhIYEhIKBwjqDxAJGAcSBwjqDxAJGAgyAggCKgIKAA&ved=2ahUKEwiP4u-EnL6WAxUECAYAHZ-9D3cQvukIegQIAxAC,Lujo Hotel Bodrum,COMPLETED,10,2026-08-26T13:39:28Z,2026-08-26T13:39:28Z,
BOD109,Oscar Seaside Hotel & Spa,Güvercinlik,google_travel,https://www.google.com/travel/hotels/entity/ChoIh_eat86k7YyVARoNL2cvMTFzdHliZmJoXxAB?q=Oscar%20Seaside%20Hotel%20%26%20Spa%20G%C3%BCvercinlik%20Bodrum&ts=CAAaGhIYEhIKBwjqDxAJGAcSBwjqDxAJGAgyAggCKgcKBToDVFJZ&ved=2ahUKEwiJlceMnL6WAxU8ekECHYoME5MQvukIegQIAxAC,Oscar Seaside Hotel & Spa,COMPLETED,20,2026-08-26T13:40:06Z,2026-08-26T13:40:06Z,
BOD111,Zena Hotel Bodrum,Güvercinlik,google_travel,https://www.google.com/travel/hotels/entity/ChkItK_FiY_Soc90Gg0vZy8xMWI2MzhuNno5EAE?q=Zena%20Hotel%20Bodrum%20G%C3%BCvercinlik%20Bodrum&ved=2ahUKEwiMyP6ZnL6WAxVOb0ECHew7Fu4QvukIegQIAxAC&ts=CAAaGhIYEhIKBwjqDxAJGAcSBwjqDxAJGAgyAggCKgcKBToDVFJZ,Zena Hotel Bodrum,COMPLETED,20,2026-08-26T13:40:45Z,2026-08-26T13:40:45Z,
BOD113,Kadıkale Resort,Kadıkalesi,google_travel,https://www.google.com/travel/hotels/entity/ChcI267av9v2hps2GgsvZy8xdGZkdmtjMBAB,Kadıkale Resort,VALID_ENTITY_NO_REVIEWS,0,2026-08-26T13:41:15Z,2026-08-26T13:41:15Z,
BOD116,Acropol Of Bodrum Beach Hotel - Restaurant,Ortakent-Yahşi,google_travel,https://www.google.com/travel/hotels/entity?q=Acropol%20Of%20Bodrum%20Beach%20Hotel%20%20%20Restaurant%20Ortakent%20Yah%C5%9Fi%20Bodrum&ved=2ahUKEwiazLvFnL6WAxXNcUECHZHjF48QvukIegUIAxC6Aw&ts=CAEaWwo9EjsKDS9nLzExajN3cmgweG06KkFjcm9wb2wgT2YgQm9kcnVtIEJlYWNoIEhvdGVsIC0gUmVzdGF1cmFudBIaEhQKBwjqDxAJGAcSBwjqDxAJGAgYATICCAIqBwoFOgNUUlk&rp=OAFIAg,Acropol Of Bodrum Beach Hotel - Restaurant · 204 sonuç,VALID_ENTITY_NO_REVIEWS,0,2026-08-26T13:41:52Z,2026-08-26T13:41:52Z,
BOD119,"Bodrum Suites Apart Otel, Ortakent - Yahşi",Ortakent-Yahşi,google_travel,https://www.google.com/travel/hotels/entity/ChgI7MOug7ORgqmWARoLL2cvMXhnYzB3cHcQAQ?q=Bodrum%20Suites%20Apart%20Otel%2C%20Ortakent%20%20%20Yah%C5%9Fi%20Ortakent%20Yah%C5%9Fi%20Bodrum&ved=2ahUKEwjCiKDhnL6WAxX_lHwGHRXjCUkQvukIegQIAxAC&ts=CAAaGhIYEhIKBwjqDxAJGAcSBwjqDxAJGAgyAggCKgIKAA,"Bodrum Suites Apart Otel, Ortakent - Yahşi",COMPLETED,10,2026-08-26T13:42:35Z,2026-08-26T13:42:35Z,
BOD120,Celeste Bella Luxury Hotel & Spa,Ortakent-Yahşi,google_travel,https://www.google.com/travel/hotels/entity/ChoIppOc87W0lb3MARoNL2cvMTFrYnozeXA3bRAB?q=Celeste%20Bella%20Luxury%20Hotel%20%26%20Spa%20Ortakent%20Yah%C5%9Fi%20Bodrum&ved=2ahUKEwiLwtHpnL6WAxXImXwGHSCrI08QvukIegQIAxAC&ts=CAAaGhIYEhIKBwjqDxAJGAcSBwjqDxAJGAgyAggCKgcKBToDVFJZ,Celeste Bella Luxury Hotel & Spa,COMPLETED,10,2026-08-26T13:43:07Z,2026-08-26T13:43:07Z,
BOD122,Florida Otel,Ortakent-Yahşi,google_travel,https://www.google.com/travel/hotels/entity/ChkIvZS0lqWeo9z2ARoML2cvMTEzZGc5MWg5EAE?q=Florida%20Otel%20Ortakent%20Yah%C5%9Fi%20Bodrum&ved=2ahUKEwiPzKT6nL6WAxW6OwYAHaONGRIQvukIegQIAxAC&ts=CAAaGhIYEhIKBwjqDxAJGAcSBwjqDxAJGAgyAggCKgcKBToDVFJZ,Florida Otel,COMPLETED,10,2026-08-26T13:43:42Z,2026-08-26T13:43:42Z,
BOD123,Hotel Marma Beach,Ortakent-Yahşi,google_travel,https://www.google.com/travel/hotels/entity/ChkI5qb0noHmrK5cGg0vZy8xMWNtX2h3c2Z3EAE?q=Hotel%20Marma%20Beach%20Ortakent%20Yah%C5%9Fi%20Bodrum&ts=CAAaGhIYEhIKBwjqDxAJGAcSBwjqDxAJGAgyAggCKgIKAA&ved=2ahUKEwjQ_pCBnb6WAxXSBwYAHbImEY8QvukIegQIAxAC,Hotel Marma Beach,COMPLETED,20,2026-08-26T13:44:11Z,2026-08-26T13:44:11Z,
BOD125,Kefi Beach Bodrum,Ortakent-Yahşi,google_travel,https://www.google.com/travel/hotels/entity/ChkIrYXbsuDe6uoGGg0vZy8xMWI2ZGZuazd2EAE?q=Kefi%20Beach%20Bodrum%20Ortakent%20Yah%C5%9Fi%20Bodrum&ved=2ahUKEwiGoJiQnb6WAxXQcEECHZd4EEwQvukIegQIAxAC&ts=CAAaGhIYEhIKBwjqDxAJGAcSBwjqDxAJGAgyAggCKgIKAA,Kefi Beach Bodrum,COMPLETED,20,2026-08-26T13:44:40Z,2026-08-26T13:44:40Z,
