hotel_id,aspect,mention_rate_n,low_context_share,high_context_share,mean_rating,support_flag
BOD152,ROOM,11,9.1,90.9,4.64,OK
BOD152,SERVICE,6,16.7,83.3,4.33,OK
BOD152,STAFF,15,13.3,86.7,4.47,OK
BOD153,AIR_CONDITIONING,1,0.0,100.0,5.0,LOW_SUPPORT
BOD153,ANIMATION_ENTERTAINMENT,4,0.0,100.0,5.0,OK
BOD153,BAR_DRINKS,8,0.0,87.5,4.75,OK
BOD153,BEACH_SEA,7,0.0,85.7,4.57,OK
BOD153,BED_COMFORT,2,0.0,100.0,5.0,LOW_SUPPORT
BOD153,CHECKIN_CHECKOUT,4,0.0,75.0,4.5,OK
BOD153,CLEANLINESS,5,0.0,100.0,5.0,OK
BOD153,COMMUNICATION,1,0.0,100.0,5.0,LOW_SUPPORT
BOD153,FACILITIES,6,0.0,83.3,4.67,OK
BOD153,FAMILY_KIDS,6,0.0,83.3,4.67,OK
BOD153,FOOD,7,0.0,100.0,4.86,OK
BOD153,HYGIENE,2,0.0,100.0,5.0,LOW_SUPPORT
BOD153,LOCATION,5,0.0,100.0,5.0,OK
BOD153,MANAGEMENT,1,0.0,100.0,5.0,LOW_SUPPORT
BOD153,NOISE,2,0.0,100.0,5.0,LOW_SUPPORT
BOD153,POOL,3,0.0,100.0,5.0,OK
BOD153,PRICE_VALUE,4,0.0,75.0,4.5,OK
BOD153,REFUND_PAYMENT,1,0.0,0.0,3.0,LOW_SUPPORT
BOD153,RESERVATION,2,0.0,50.0,4.0,LOW_SUPPORT
BOD153,ROOM,7,0.0,100.0,5.0,OK
BOD153,SERVICE,9,0.0,100.0,4.78,OK
BOD153,STAFF,9,0.0,88.9,4.67,OK
BOD155,ANIMATION_ENTERTAINMENT,2,50.0,50.0,2.5,LOW_SUPPORT
BOD155,BAR_DRINKS,5,40.0,60.0,3.4,OK
BOD155,BEACH_SEA,5,20.0,80.0,4.0,OK
BOD155,CHECKIN_CHECKOUT,1,0.0,100.0,5.0,LOW_SUPPORT
BOD155,CLEANLINESS,3,0.0,100.0,4.67,OK
BOD155,FACILITIES,3,33.3,66.7,3.67,OK
BOD155,FAMILY_KIDS,1,0.0,100.0,5.0,LOW_SUPPORT
BOD155,FOOD,5,0.0,100.0,4.8,OK
BOD155,HYGIENE,2,0.0,100.0,5.0,LOW_SUPPORT
BOD155,LOCATION,4,0.0,100.0,4.75,OK
BOD155,MANAGEMENT,2,50.0,50.0,3.0,LOW_SUPPORT
BOD155,NOISE,1,100.0,0.0,1.0,LOW_SUPPORT
BOD155,POOL,3,33.3,66.7,3.33,OK
BOD155,PRICE_VALUE,3,0.0,100.0,4.67,OK
BOD155,REFUND_PAYMENT,2,0.0,100.0,4.5,LOW_SUPPORT
BOD155,ROOM,4,25.0,75.0,3.75,OK
BOD155,SERVICE,3,0.0,100.0,5.0,OK
BOD155,STAFF,5,0.0,100.0,4.8,OK
BOD156,ANIMATION_ENTERTAINMENT,3,0.0,100.0,4.67,OK
BOD156,BAR_DRINKS,6,0.0,100.0,5.0,OK
BOD156,BEACH_SEA,7,0.0,100.0,4.86,OK
BOD156,BED_COMFORT,4,0.0,100.0,5.0,OK
BOD156,CHECKIN_CHECKOUT,2,0.0,100.0,5.0,LOW_SUPPORT
BOD156,CLEANLINESS,8,0.0,100.0,4.88,OK
BOD156,COMMUNICATION,3,0.0,100.0,5.0,OK
BOD156,FACILITIES,4,0.0,100.0,4.75,OK
BOD156,FAMILY_KIDS,7,0.0,100.0,5.0,OK
BOD156,FOOD,9,0.0,100.0,4.89,OK
BOD156,LOCATION,3,0.0,100.0,4.67,OK
BOD156,MANAGEMENT,2,0.0,100.0,5.0,LOW_SUPPORT
BOD156,NOISE,4,0.0,100.0,5.0,OK
BOD156,POOL,6,0.0,100.0,4.83,OK
BOD156,PRICE_VALUE,5,0.0,100.0,4.8,OK
BOD156,REFUND_PAYMENT,2,0.0,100.0,4.5,LOW_SUPPORT
BOD156,RESERVATION,2,0.0,100.0,5.0,LOW_SUPPORT
BOD156,ROOM,8,0.0,100.0,4.88,OK
BOD156,SERVICE,8,0.0,100.0,5.0,OK
BOD156,STAFF,8,0.0,100.0,4.88,OK
BOD161,ANIMATION_ENTERTAINMENT,3,100.0,0.0,1.33,OK
BOD161,BAR_DRINKS,8,87.5,0.0,1.38,OK
BOD161,BEACH_SEA,8,87.5,0.0,1.5,OK
BOD161,BED_COMFORT,3,100.0,0.0,1.33,OK
BOD161,CHECKIN_CHECKOUT,3,100.0,0.0,1.33,OK
BOD161,CLEANLINESS,10,90.0,0.0,1.5,OK
BOD161,COMMUNICATION,2,100.0,0.0,1.0,LOW_SUPPORT
BOD161,FACILITIES,5,100.0,0.0,1.4,OK
BOD161,FAMILY_KIDS,3,100.0,0.0,1.0,OK
BOD161,FOOD,10,90.0,0.0,1.5,OK
BOD161,HYGIENE,7,85.7,0.0,1.43,OK
BOD161,LOCATION,8,100.0,0.0,1.25,OK
BOD161,MANAGEMENT,4,100.0,0.0,1.25,OK
BOD161,NOISE,8,100.0,0.0,1.25,OK
BOD161,POOL,8,87.5,0.0,1.5,OK
BOD161,PRICE_VALUE,6,83.3,0.0,1.67,OK
BOD161,REFUND_PAYMENT,4,100.0,0.0,1.25,OK
BOD161,RESERVATION,4,100.0,0.0,1.5,OK
BOD161,ROOM,10,90.0,0.0,1.5,OK
BOD161,SERVICE,8,87.5,0.0,1.62,OK
BOD161,STAFF,8,87.5,0.0,1.5,OK
BOD162,BAR_DRINKS,5,20.0,80.0,4.4,OK
BOD162,BEACH_SEA,5,0.0,100.0,5.0,OK
BOD162,BED_COMFORT,7,0.0,100.0,5.0,OK
BOD162,CHECKIN_CHECKOUT,4,0.0,100.0,5.0,OK
BOD162,CLEANLINESS,11,0.0,100.0,5.0,OK
BOD162,COMMUNICATION,1,0.0,100.0,5.0,LOW_SUPPORT
BOD162,FACILITIES,6,16.7,83.3,4.5,OK
BOD162,FAMILY_KIDS,4,0.0,100.0,5.0,OK
BOD162,FOOD,13,7.7,92.3,4.77,OK
BOD162,HYGIENE,2,0.0,100.0,5.0,LOW_SUPPORT
BOD162,LOCATION,3,0.0,100.0,5.0,OK
BOD162,MANAGEMENT,2,0.0,100.0,5.0,LOW_SUPPORT
BOD162,NOISE,2,0.0,100.0,5.0,LOW_SUPPORT
BOD162,POOL,5,0.0,100.0,5.0,OK
BOD162,PRICE_VALUE,4,25.0,75.0,4.25,OK
BOD162,ROOM,8,12.5,87.5,4.62,OK
BOD162,SERVICE,4,0.0,100.0,5.0,OK
BOD162,STAFF,11,0.0,100.0,5.0,OK
BOD166,BAR_DRINKS,2,0.0,100.0,5.0,LOW_SUPPORT
BOD166,BEACH_SEA,2,50.0,50.0,3.0,LOW_SUPPORT
BOD166,CHECKIN_CHECKOUT,2,50.0,50.0,3.0,LOW_SUPPORT
BOD166,CLEANLINESS,2,0.0,100.0,5.0,LOW_SUPPORT
BOD166,FACILITIES,3,100.0,0.0,1.0,OK
BOD166,FAMILY_KIDS,2,50.0,50.0,3.0,LOW_SUPPORT
BOD166,FOOD,6,33.3,66.7,3.5,OK
BOD166,HYGIENE,2,0.0,100.0,5.0,LOW_SUPPORT
BOD166,LOCATION,3,0.0,100.0,5.0,OK
BOD166,MANAGEMENT,3,66.7,33.3,2.33,OK
BOD166,NOISE,5,20.0,80.0,4.0,OK
BOD166,POOL,2,0.0,100.0,5.0,LOW_SUPPORT
BOD166,PRICE_VALUE,4,75.0,25.0,2.0,OK
BOD166,REFUND_PAYMENT,1,100.0,0.0,1.0,LOW_SUPPORT
BOD166,RESERVATION,3,66.7,33.3,2.33,OK
BOD166,ROOM,9,33.3,66.7,3.56,OK
BOD166,SERVICE,7,42.9,57.1,3.29,OK
BOD166,STAFF,7,28.6,71.4,3.71,OK
BOD167,BAR_DRINKS,2,0.0,100.0,5.0,LOW_SUPPORT
BOD167,BEACH_SEA,6,33.3,66.7,3.67,OK
BOD167,BED_COMFORT,3,33.3,66.7,3.67,OK
BOD167,CHECKIN_CHECKOUT,1,100.0,0.0,1.0,LOW_SUPPORT
BOD167,CLEANLINESS,5,0.0,100.0,5.0,OK
BOD167,COMMUNICATION,1,100.0,0.0,1.0,LOW_SUPPORT
BOD167,FACILITIES,1,0.0,100.0,5.0,LOW_SUPPORT
BOD167,FAMILY_KIDS,2,0.0,100.0,5.0,LOW_SUPPORT
BOD167,FOOD,9,22.2,77.8,4.11,OK
BOD167,HYGIENE,1,0.0,100.0,5.0,LOW_SUPPORT
BOD167,LOCATION,3,0.0,100.0,5.0,OK
BOD167,NOISE,1,100.0,0.0,1.0,LOW_SUPPORT
BOD167,POOL,1,0.0,100.0,5.0,LOW_SUPPORT
BOD167,PRICE_VALUE,2,100.0,0.0,1.0,LOW_SUPPORT
BOD167,REFUND_PAYMENT,1,100.0,0.0,1.0,LOW_SUPPORT
BOD167,RESERVATION,1,100.0,0.0,1.0,LOW_SUPPORT
BOD167,ROOM,8,25.0,75.0,4.0,OK
BOD167,SERVICE,6,33.3,66.7,3.67,OK
BOD167,STAFF,4,0.0,100.0,5.0,OK
BOD168,BAR_DRINKS,3,33.3,66.7,3.67,OK
BOD168,BEACH_SEA,6,0.0,66.7,4.33,OK
BOD168,BED_COMFORT,4,0.0,100.0,5.0,OK
BOD168,CLEANLINESS,4,0.0,100.0,5.0,OK
BOD168,COMMUNICATION,1,0.0,0.0,3.0,LOW_SUPPORT
BOD168,FACILITIES,5,20.0,40.0,3.4,OK
BOD168,FOOD,7,0.0,57.1,4.14,OK
BOD168,LOCATION,4,25.0,50.0,3.5,OK
BOD168,MANAGEMENT,3,33.3,66.7,3.67,OK
BOD168,NOISE,2,0.0,50.0,4.0,LOW_SUPPORT
BOD168,POOL,1,0.0,100.0,5.0,LOW_SUPPORT
BOD168,PRICE_VALUE,5,20.0,60.0,3.8,OK
BOD168,ROOM,6,16.7,50.0,3.67,OK
BOD168,SERVICE,8,12.5,62.5,4.0,OK
BOD168,STAFF,12,8.3,66.7,4.17,OK
BOD169,AIR_CONDITIONING,1,0.0,100.0,5.0,LOW_SUPPORT
BOD169,BAR_DRINKS,3,0.0,100.0,5.0,OK
BOD169,BEACH_SEA,2,50.0,50.0,3.0,LOW_SUPPORT
BOD169,CHECKIN_CHECKOUT,1,100.0,0.0,1.0,LOW_SUPPORT
BOD169,CLEANLINESS,1,0.0,100.0,5.0,LOW_SUPPORT
BOD169,COMMUNICATION,2,100.0,0.0,1.5,LOW_SUPPORT
BOD169,FOOD,3,33.3,66.7,3.67,OK
BOD169,LOCATION,2,0.0,100.0,5.0,LOW_SUPPORT
BOD169,MANAGEMENT,1,100.0,0.0,2.0,LOW_SUPPORT
BOD169,NOISE,1,100.0,0.0,1.0,LOW_SUPPORT
BOD169,PRICE_VALUE,2,100.0,0.0,1.0,LOW_SUPPORT
BOD169,RESERVATION,1,100.0,0.0,1.0,LOW_SUPPORT
BOD169,ROOM,2,50.0,50.0,3.0,LOW_SUPPORT
BOD169,SERVICE,2,0.0,100.0,5.0,LOW_SUPPORT
BOD169,STAFF,1,0.0,100.0,5.0,LOW_SUPPORT
BOD171,ANIMATION_ENTERTAINMENT,2,0.0,100.0,5.0,LOW_SUPPORT
BOD171,BAR_DRINKS,6,0.0,100.0,4.83,OK
BOD171,BEACH_SEA,2,0.0,100.0,5.0,LOW_SUPPORT
BOD171,BED_COMFORT,6,0.0,100.0,5.0,OK
BOD171,CHECKIN_CHECKOUT,1,0.0,100.0,5.0,LOW_SUPPORT
BOD171,CLEANLINESS,10,0.0,100.0,5.0,OK
BOD171,FACILITIES,3,0.0,100.0,5.0,OK
BOD171,FAMILY_KIDS,3,0.0,100.0,5.0,OK
BOD171,FOOD,14,0.0,100.0,4.93,OK
BOD171,HYGIENE,1,0.0,100.0,5.0,LOW_SUPPORT
BOD171,LOCATION,13,0.0,100.0,4.85,OK
BOD171,MANAGEMENT,6,0.0,100.0,5.0,OK
BOD171,NOISE,5,0.0,100.0,5.0,OK
BOD171,POOL,7,0.0,100.0,4.86,OK
BOD171,PRICE_VALUE,3,0.0,100.0,4.67,OK
BOD171,RESERVATION,1,0.0,100.0,5.0,LOW_SUPPORT
BOD171,ROOM,15,0.0,100.0,4.93,OK
BOD171,SERVICE,7,0.0,100.0,5.0,OK
BOD171,STAFF,16,0.0,100.0,4.94,OK
BOD171,TRANSPORT_TRANSFER,1,0.0,100.0,5.0,LOW_SUPPORT
BOD180,BAR_DRINKS,3,0.0,100.0,5.0,OK
BOD180,BEACH_SEA,5,0.0,100.0,5.0,OK
BOD180,BED_COMFORT,1,0.0,100.0,5.0,LOW_SUPPORT
BOD180,CHECKIN_CHECKOUT,2,0.0,100.0,5.0,LOW_SUPPORT
BOD180,CLEANLINESS,4,0.0,100.0,5.0,OK
BOD180,FACILITIES,2,0.0,100.0,4.75,LOW_SUPPORT
BOD180,FOOD,6,0.0,100.0,5.0,OK
BOD180,LOCATION,6,0.0,100.0,5.0,OK
BOD180,MANAGEMENT,1,0.0,100.0,5.0,LOW_SUPPORT
BOD180,NOISE,1,0.0,100.0,5.0,LOW_SUPPORT
BOD180,POOL,1,0.0,100.0,5.0,LOW_SUPPORT
BOD180,ROOM,5,0.0,100.0,5.0,OK
BOD180,SERVICE,4,0.0,100.0,4.88,OK
BOD180,STAFF,5,0.0,100.0,5.0,OK
BOD189,BAR_DRINKS,8,12.5,87.5,4.5,OK
BOD189,BEACH_SEA,14,35.7,57.1,3.43,OK
BOD189,BED_COMFORT,4,25.0,75.0,4.0,OK
BOD189,CHECKIN_CHECKOUT,4,50.0,50.0,3.0,OK
BOD189,CLEANLINESS,6,0.0,100.0,5.0,OK
BOD189,COMMUNICATION,4,50.0,50.0,3.0,OK
BOD189,FACILITIES,8,25.0,75.0,4.0,OK
BOD189,FAMILY_KIDS,5,60.0,40.0,2.6,OK
BOD189,FOOD,12,0.0,91.7,4.83,OK
BOD189,HYGIENE,1,0.0,100.0,5.0,LOW_SUPPORT
BOD189,LOCATION,6,33.3,50.0,3.33,OK
BOD189,MANAGEMENT,6,16.7,83.3,4.33,OK
BOD189,NOISE,2,0.0,50.0,4.0,LOW_SUPPORT
BOD189,POOL,4,0.0,100.0,5.0,OK
BOD189,PRICE_VALUE,9,44.4,44.4,3.0,OK
BOD189,REFUND_PAYMENT,1,100.0,0.0,1.0,LOW_SUPPORT
BOD189,RESERVATION,3,100.0,0.0,1.0,OK
BOD189,ROOM,10,0.0,90.0,4.8,OK
BOD189,SERVICE,13,7.7,92.3,4.69,OK
BOD189,STAFF,15,13.3,86.7,4.47,OK
BOD189,TRANSPORT_TRANSFER,1,100.0,0.0,1.0,LOW_SUPPORT
BOD190,BAR_DRINKS,6,50.0,50.0,3.33,OK
BOD190,BEACH_SEA,11,18.2,81.8,4.36,OK
BOD190,BED_COMFORT,8,25.0,75.0,4.12,OK
BOD190,CHECKIN_CHECKOUT,1,100.0,0.0,1.0,LOW_SUPPORT
BOD190,CLEANLINESS,9,22.2,77.8,4.33,OK
BOD190,COMMUNICATION,2,100.0,0.0,1.5,LOW_SUPPORT
BOD190,FACILITIES,5,40.0,60.0,3.6,OK
BOD190,FAMILY_KIDS,2,0.0,100.0,5.0,LOW_SUPPORT
BOD190,FOOD,7,28.6,71.4,4.0,OK
BOD190,HYGIENE,2,50.0,50.0,3.5,LOW_SUPPORT
BOD190,LOCATION,7,28.6,71.4,4.0,OK
BOD190,MANAGEMENT,2,100.0,0.0,1.5,LOW_SUPPORT
BOD190,NOISE,5,20.0,80.0,4.4,OK
BOD190,POOL,1,100.0,0.0,2.0,LOW_SUPPORT
BOD190,PRICE_VALUE,6,66.7,33.3,2.83,OK
BOD190,REFUND_PAYMENT,1,100.0,0.0,1.0,LOW_SUPPORT
BOD190,RESERVATION,3,66.7,33.3,2.67,OK
BOD190,ROOM,10,30.0,70.0,4.0,OK
BOD190,SERVICE,11,27.3,72.7,4.09,OK
BOD190,STAFF,14,28.6,71.4,4.07,OK
BOD190,WIFI,1,100.0,0.0,1.0,LOW_SUPPORT
